speakerid|speech_id|lastname|firstname|chamber|state|gender|party|district|nonvoting
114123170|1140089696|HARDY|CRESENT|H|NV|M|R|4|voting
114121930|1140089697|FOSTER|BILL|H|IL|M|D|11|voting
114120840|1140089698|PITTS|JOSEPH|H|PA|M|R|16|voting
114118550|1140089699|BASS|KAREN|H|CA|F|D|37|voting
114118900|1140089700|CHAFFETZ|JASON|H|UT|M|R|3|voting
114118900|1140089703|CHAFFETZ|JASON|H|UT|M|R|3|voting
114118900|1140089705|CHAFFETZ|JASON|H|UT|M|R|3|voting
114120680|1140089707|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114118900|1140089708|CHAFFETZ|JASON|H|UT|M|R|3|voting
114122240|1140089709|MESSER|LUKE|H|IN|M|R|6|voting
114120680|1140089710|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114119020|1140089711|CONNOLLY|GERALD|H|VA|M|D|11|voting
114120680|1140089713|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114119020|1140089714|CONNOLLY|GERALD|H|VA|M|D|11|voting
114118900|1140089715|CHAFFETZ|JASON|H|UT|M|R|3|voting
114120090|1140089716|KLINE|JOHN|H|MN|M|R|2|voting
114120680|1140089717|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114118900|1140089719|CHAFFETZ|JASON|H|UT|M|R|3|voting
114123420|1140089720|WALKER|MARK|H|NC|M|R|6|voting
114120680|1140089722|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114120680|1140089724|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114120680|1140089726|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114120680|1140089728|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114120680|1140089730|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114120680|1140089732|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114122080|1140089733|TAKANO|MARK|H|CA|M|D|41|voting
114118900|1140089734|CHAFFETZ|JASON|H|UT|M|R|3|voting
114122140|1140089735|DESANTIS|RON|H|FL|M|R|6|voting
114120680|1140089736|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114118900|1140089737|CHAFFETZ|JASON|H|UT|M|R|3|voting
114121660|1140089738|WALBERG|TIM|H|MI|M|R|7|voting
114120680|1140089740|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114120680|1140089742|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114120680|1140089745|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114118900|1140089747|CHAFFETZ|JASON|H|UT|M|R|3|voting
114120680|1140089749|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114118900|1140089750|CHAFFETZ|JASON|H|UT|M|R|3|voting
114122690|1140089751|SANFORD|MARSHALL|H|SC|M|R|1|voting
114120680|1140089752|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114120680|1140089754|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114118900|1140089755|CHAFFETZ|JASON|H|UT|M|R|3|voting
114122980|1140089756|ALLEN|RICK|H|GA|M|R|12|voting
114120680|1140089757|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114122670|1140089758|POCAN|MARK|H|WI|M|D|2|voting
114118900|1140089759|CHAFFETZ|JASON|H|UT|M|R|3|voting
114120680|1140089760|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114120680|1140089761|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114118900|1140089762|CHAFFETZ|JASON|H|UT|M|R|3|voting
114119470|1140089763|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
114118900|1140089764|CHAFFETZ|JASON|H|UT|M|R|3|voting
114119130|1140089766|CUMMINGS|ELIJAH|H|MD|M|D|7|voting
114122890|1140089769|LIEU|TED|H|CA|M|D|33|voting
114122890|1140089771|LIEU|TED|H|CA|M|D|33|voting
114122890|1140089774|LIEU|TED|H|CA|M|D|33|voting
114118900|1140089775|CHAFFETZ|JASON|H|UT|M|R|3|voting
114118900|1140089777|CHAFFETZ|JASON|H|UT|M|R|3|voting
114122890|1140089780|LIEU|TED|H|CA|M|D|33|voting
114120680|1140089783|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114119680|1140089787|HANNA|RICHARD|H|NY|M|R|22|voting
114121590|1140089788|TSONGAS|NIKI|H|MA|F|D|3|voting
114119330|1140089789|ENGEL|ELIOT|H|NY|M|D|16|voting
114119160|1140089790|DEFAZIO|PETER|H|OR|M|D|4|voting
114119670|1140089791|GUTIERREZ|LUIS|H|IL|M|D|4|voting
114118850|1140089792|CARSON|ANDRE|H|IN|M|D|7|voting
114122830|1140089793|WESTERMAN|BRUCE|H|AR|M|R|4|voting
114122960|1140089795|HICE|JODY|H|GA|M|R|10|voting
114120700|1140089797|NUNES|DEVIN|H|CA|M|R|22|voting
114122370|1140089798|HOLDING|GEORGE|H|NC|M|R|13|voting
114121010|1140089800|ROBY|MARTHA|H|AL|F|R|2|voting
114120120|1140089802|LANCE|LEONARD|H|NJ|M|R|7|voting
114121960|1140089803|TITUS|DINA|H|NV|F|D|1|voting
114121140|1140089805|RUPPERSBERGER|C.|H|MD|M|D|2|voting
114122730|1140089806|BYRNE|BRADLEY|H|AL|M|R|1|voting
114120450|1140089807|MCGOVERN|JAMES|H|MA|M|D|2|voting
114122820|1140089808|HILL|FRENCH|H|AR|M|R|2|voting
114119180|1140089809|DELAURO|ROSA|H|CT|F|D|3|voting
114122390|1140089810|CRAMER|KEVIN|H|ND|M|R|0|voting
114119360|1140089811|FARR|SAM|H|CA|M|D|20|voting
114118990|1140089813|COHEN|STEVE|H|TN|M|D|9|voting
114123270|1140089814|BABIN|BRIAN|H|TX|M|R|36|voting
114119420|1140089818|FLORES|BILL|H|TX|M|R|17|voting
114121780|1140089820|WOODALL|ROB|H|GA|M|R|7|voting
114119540|1140089825|GOHMERT|LOUIE|H|TX|M|R|1|voting
114120450|1140089827|MCGOVERN|JAMES|H|MA|M|D|2|voting
114120450|1140089828|MCGOVERN|JAMES|H|MA|M|D|2|voting
114118361|1140089935|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140089936|MCCONNELL|MITCH|S|KY|M|R||voting
114120961|1140089938|REID|HARRY|S|NV|M|D||voting
114120961|1140089939|REID|HARRY|S|NV|M|D||voting
114120961|1140089940|REID|HARRY|S|NV|M|D||voting
114118171|1140089943|HATCH|ORRIN|S|UT|M|R||voting
114118281|1140089945|ALEXANDER|LAMAR|S|TN|M|R||voting
114118211|1140089947|NELSON|BILL|S|FL|M|D||voting
114118211|1140089948|NELSON|BILL|S|FL|M|D||voting
114118281|1140089950|ALEXANDER|LAMAR|S|TN|M|R||voting
114121971|1140089951|COTTON|TOM|S|AR|M|R||voting
114118281|1140089955|ALEXANDER|LAMAR|S|TN|M|R||voting
114118161|1140089957|FEINSTEIN|DIANNE|S|CA|F|D||voting
114118281|1140089958|ALEXANDER|LAMAR|S|TN|M|R||voting
114118161|1140089959|FEINSTEIN|DIANNE|S|CA|F|D||voting
114118281|1140089960|ALEXANDER|LAMAR|S|TN|M|R||voting
114121791|1140089962|WYDEN|RON|S|OR|M|D||voting
114118161|1140089964|FEINSTEIN|DIANNE|S|CA|F|D||voting
114121791|1140089965|WYDEN|RON|S|OR|M|D||voting
114118161|1140089966|FEINSTEIN|DIANNE|S|CA|F|D||voting
114119391|1140089968|FLAKE|JEFF|S|AZ|M|R||voting
114119391|1140089970|FLAKE|JEFF|S|AZ|M|R||voting
114122381|1140089972|HEITKAMP|HEIDI|S|ND|F|D||voting
114121541|1140089976|THUNE|JOHN|S|SD|M|R||voting
114120961|1140089977|REID|HARRY|S|NV|M|D||voting
114118361|1140089980|MCCONNELL|MITCH|S|KY|M|R||voting
114118281|1140089982|ALEXANDER|LAMAR|S|TN|M|R||voting
114118361|1140089984|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140089986|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140089988|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140089990|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140089992|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140089994|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140089996|MCCONNELL|MITCH|S|KY|M|R||voting
114120961|1140089998|REID|HARRY|S|NV|M|D||voting
114118321|1140089999|DURBIN|RICHARD|S|IL|M|D||voting
114118151|1140090000|CORKER|BOB|S|TN|M|R||voting
114118201|1140090001|MENENDEZ|ROBERT|S|NJ|M|D||voting
114118671|1140090002|BOOZMAN|JOHN|S|AR|M|R||voting
114118701|1140090003|BOXER|BARBARA|S|CA|F|D||voting
114118141|1140090004|CASEY|ROBERT|S|PA|M|D||voting
114119501|1140090005|GARDNER|CORY|S|CO|M|R||voting
114118181|1140090006|KLOBUCHAR|AMY|S|MN|F|D||voting
114120531|1140090007|MIKULSKI|BARBARA|S|MD|F|D||voting
114121651|1140090008|VITTER|DAVID|S|LA|M|R||voting
114121651|1140090009|VITTER|DAVID|S|LA|M|R||voting
114121651|1140090010|VITTER|DAVID|S|LA|M|R||voting
114120961|1140090011|REID|HARRY|S|NV|M|D||voting
114120961|1140090012|REID|HARRY|S|NV|M|D||voting
114120621|1140090013|MURRAY|PATTY|S|WA|F|D||voting
114118201|1140090014|MENENDEZ|ROBERT|S|NJ|M|D||voting
114118161|1140090015|FEINSTEIN|DIANNE|S|CA|F|D||voting
114119391|1140090016|FLAKE|JEFF|S|AZ|M|R||voting
114118361|1140090018|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140090020|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140090022|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140090024|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140090026|MCCONNELL|MITCH|S|KY|M|R||voting
114118281|1140090028|ALEXANDER|LAMAR|S|TN|M|R||voting
114118161|1140090030|FEINSTEIN|DIANNE|S|CA|F|D||voting
114118651|1140090032|BLUMENTHAL|RICHARD|S|CT|M|D||voting
114118651|1140090033|BLUMENTHAL|RICHARD|S|CT|M|D||voting
114118331|1140090035|ENZI|MICHAEL|S|WY|M|R||voting
114118331|1140090036|ENZI|MICHAEL|S|WY|M|R||voting
114118331|1140090037|ENZI|MICHAEL|S|WY|M|R||voting
114118331|1140090039|ENZI|MICHAEL|S|WY|M|R||voting
114118331|1140090041|ENZI|MICHAEL|S|WY|M|R||voting
114118331|1140090043|ENZI|MICHAEL|S|WY|M|R||voting
114118331|1140090045|ENZI|MICHAEL|S|WY|M|R||voting
114118331|1140090047|ENZI|MICHAEL|S|WY|M|R||voting
114118331|1140090049|ENZI|MICHAEL|S|WY|M|R||voting
114123431|1140090051|SASSE|BENJAMIN|S|NE|M|R||voting
114123431|1140090053|SASSE|BENJAMIN|S|NE|M|R||voting
114123431|1140090054|SASSE|BENJAMIN|S|NE|M|R||voting
114118990|1140090057|COHEN|STEVE|H|TN|M|D|9|voting
114120840|1140090059|PITTS|JOSEPH|H|PA|M|R|16|voting
114121090|1140090061|ROSKAM|PETER|H|IL|M|R|6|voting
114122300|1140090068|KILDEE|DANIEL|H|MI|M|D|5|voting
114120850|1140090069|POE|TED|H|TX|M|R|2|voting
114120690|1140090074|NUGENT|RICHARD|H|FL|M|R|11|voting
114120690|1140090076|NUGENT|RICHARD|H|FL|M|R|11|voting
114120690|1140090078|NUGENT|RICHARD|H|FL|M|R|11|voting
114120740|1140090079|PASCRELL|BILL|H|NJ|M|D|9|voting
114120690|1140090080|NUGENT|RICHARD|H|FL|M|R|11|voting
114118790|1140090088|BUTTERFIELD|GEORGE|H|NC|M|D|1|voting
114118590|1140090090|BILIRAKIS|GUS|H|FL|M|R|12|voting
114118790|1140090093|BUTTERFIELD|GEORGE|H|NC|M|D|1|voting
114120040|1140090094|KIND|RON|H|WI|M|D|3|voting
114118790|1140090098|BUTTERFIELD|GEORGE|H|NC|M|D|1|voting
114123100|1140090101|LAWRENCE|BRENDA|H|MI|F|D|14|voting
114122940|1140090104|CURBELO|CARLOS|H|FL|M|R|26|voting
114122940|1140090106|CURBELO|CARLOS|H|FL|M|R|26|voting
114122940|1140090108|CURBELO|CARLOS|H|FL|M|R|26|voting
114118850|1140090109|CARSON|ANDRE|H|IN|M|D|7|voting
114122940|1140090110|CURBELO|CARLOS|H|FL|M|R|26|voting
114118850|1140090113|CARSON|ANDRE|H|IN|M|D|7|voting
114120360|1140090115|MARINO|TOM|H|PA|M|R|10|voting
114120360|1140090117|MARINO|TOM|H|PA|M|R|10|voting
114120360|1140090119|MARINO|TOM|H|PA|M|R|10|voting
114118920|1140090120|CICILLINE|DAVID|H|RI|M|D|1|voting
114120360|1140090121|MARINO|TOM|H|PA|M|R|10|voting
114123210|1140090122|KATKO|JOHN|H|NY|M|R|24|voting
114118920|1140090123|CICILLINE|DAVID|H|RI|M|D|1|voting
114120360|1140090124|MARINO|TOM|H|PA|M|R|10|voting
114121120|1140090125|ROYCE|EDWARD|H|CA|M|R|39|voting
114119550|1140090127|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140090129|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140090131|GOODLATTE|BOB|H|VA|M|R|6|voting
114119030|1140090132|CONYERS|JOHN|H|MI|M|D|13|voting
114119550|1140090134|GOODLATTE|BOB|H|VA|M|R|6|voting
114120360|1140090135|MARINO|TOM|H|PA|M|R|10|voting
114119030|1140090136|CONYERS|JOHN|H|MI|M|D|13|voting
114119550|1140090137|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140090138|GOODLATTE|BOB|H|VA|M|R|6|voting
114119030|1140090139|CONYERS|JOHN|H|MI|M|D|13|voting
114119550|1140090141|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140090144|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140090146|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140090148|GOODLATTE|BOB|H|VA|M|R|6|voting
114119030|1140090149|CONYERS|JOHN|H|MI|M|D|13|voting
114119550|1140090150|GOODLATTE|BOB|H|VA|M|R|6|voting
114119030|1140090151|CONYERS|JOHN|H|MI|M|D|13|voting
114119550|1140090152|GOODLATTE|BOB|H|VA|M|R|6|voting
114122800|1140090153|GUINTA|FRANK|H|NH|M|R|1|voting
114119550|1140090154|GOODLATTE|BOB|H|VA|M|R|6|voting
114123100|1140090156|LAWRENCE|BRENDA|H|MI|F|D|14|voting
114119550|1140090158|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140090160|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140090162|GOODLATTE|BOB|H|VA|M|R|6|voting
114119030|1140090163|CONYERS|JOHN|H|MI|M|D|13|voting
114119550|1140090165|GOODLATTE|BOB|H|VA|M|R|6|voting
114120400|1140090166|MCCARTHY|KEVIN|H|CA|M|R|23|voting
114119030|1140090167|CONYERS|JOHN|H|MI|M|D|13|voting
114119830|1140090168|HOYER|STENY|H|MD|M|D|5|voting
114119030|1140090169|CONYERS|JOHN|H|MI|M|D|13|voting
114119550|1140090170|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140090174|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140090176|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140090178|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140090180|GOODLATTE|BOB|H|VA|M|R|6|voting
114119030|1140090181|CONYERS|JOHN|H|MI|M|D|13|voting
114119550|1140090182|GOODLATTE|BOB|H|VA|M|R|6|voting
114119030|1140090183|CONYERS|JOHN|H|MI|M|D|13|voting
114120740|1140090184|PASCRELL|BILL|H|NJ|M|D|9|voting
114119550|1140090185|GOODLATTE|BOB|H|VA|M|R|6|voting
114119030|1140090186|CONYERS|JOHN|H|MI|M|D|13|voting
114119550|1140090187|GOODLATTE|BOB|H|VA|M|R|6|voting
114120850|1140090188|POE|TED|H|TX|M|R|2|voting
114119550|1140090189|GOODLATTE|BOB|H|VA|M|R|6|voting
114120240|1140090190|LOBIONDO|FRANK|H|NJ|M|R|2|voting
114119550|1140090192|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140090194|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140090196|GOODLATTE|BOB|H|VA|M|R|6|voting
114119030|1140090197|CONYERS|JOHN|H|MI|M|D|13|voting
114119550|1140090198|GOODLATTE|BOB|H|VA|M|R|6|voting
114119030|1140090200|CONYERS|JOHN|H|MI|M|D|13|voting
114119550|1140090202|GOODLATTE|BOB|H|VA|M|R|6|voting
114119030|1140090203|CONYERS|JOHN|H|MI|M|D|13|voting
114120740|1140090204|PASCRELL|BILL|H|NJ|M|D|9|voting
114119550|1140090205|GOODLATTE|BOB|H|VA|M|R|6|voting
114119030|1140090206|CONYERS|JOHN|H|MI|M|D|13|voting
114119550|1140090207|GOODLATTE|BOB|H|VA|M|R|6|voting
114120850|1140090208|POE|TED|H|TX|M|R|2|voting
114120760|1140090210|PAULSEN|ERIK|H|MN|M|R|3|voting
114120760|1140090212|PAULSEN|ERIK|H|MN|M|R|3|voting
114120760|1140090214|PAULSEN|ERIK|H|MN|M|R|3|voting
114120760|1140090215|PAULSEN|ERIK|H|MN|M|R|3|voting
114120740|1140090216|PASCRELL|BILL|H|NJ|M|D|9|voting
114120760|1140090217|PAULSEN|ERIK|H|MN|M|R|3|voting
114120950|1140090218|REICHERT|DAVID|H|WA|M|R|8|voting
114120760|1140090220|PAULSEN|ERIK|H|MN|M|R|3|voting
114120950|1140090221|REICHERT|DAVID|H|WA|M|R|8|voting
114120740|1140090222|PASCRELL|BILL|H|NJ|M|D|9|voting
114119060|1140090223|COURTNEY|JOE|H|CT|M|D|2|voting
114120760|1140090224|PAULSEN|ERIK|H|MN|M|R|3|voting
114120740|1140090225|PASCRELL|BILL|H|NJ|M|D|9|voting
114120760|1140090226|PAULSEN|ERIK|H|MN|M|R|3|voting
114120130|1140090232|LANGEVIN|JAMES|H|RI|M|D|2|voting
114122340|1140090233|HUDSON|RICHARD|H|NC|M|R|8|voting
114118980|1140090237|COFFMAN|MIKE|H|CO|M|R|6|voting
114120130|1140090238|LANGEVIN|JAMES|H|RI|M|D|2|voting
114121080|1140090241|ROS-LEHTINEN|ILEANA|H|FL|F|R|27|voting
114120760|1140090242|PAULSEN|ERIK|H|MN|M|R|3|voting
114122530|1140090243|ROTHFUS|KEITH|H|PA|M|R|12|voting
114122140|1140090244|DESANTIS|RON|H|FL|M|R|6|voting
114122800|1140090245|GUINTA|FRANK|H|NH|M|R|1|voting
114121990|1140090246|LAMALFA|DOUG|H|CA|M|R|1|voting
114122720|1140090248|CLARK|KATHERINE|H|MA|F|D|5|voting
114122720|1140090250|CLARK|KATHERINE|H|MA|F|D|5|voting
114122800|1140090251|GUINTA|FRANK|H|NH|M|R|1|voting
114122720|1140090252|CLARK|KATHERINE|H|MA|F|D|5|voting
114119060|1140090253|COURTNEY|JOE|H|CT|M|D|2|voting
114122720|1140090254|CLARK|KATHERINE|H|MA|F|D|5|voting
114123210|1140090255|KATKO|JOHN|H|NY|M|R|24|voting
114122720|1140090256|CLARK|KATHERINE|H|MA|F|D|5|voting
114120650|1140090257|NEAL|RICHARD|H|MA|M|D|1|voting
114122720|1140090258|CLARK|KATHERINE|H|MA|F|D|5|voting
114123200|1140090259|STEFANIK|ELISE|H|NY|F|R|21|voting
114122720|1140090260|CLARK|KATHERINE|H|MA|F|D|5|voting
114120010|1140090261|KAPTUR|MARCY|H|OH|F|D|9|voting
114122720|1140090262|CLARK|KATHERINE|H|MA|F|D|5|voting
114118890|1140090263|CHABOT|STEVE|H|OH|M|R|1|voting
114122720|1140090264|CLARK|KATHERINE|H|MA|F|D|5|voting
114122720|1140090266|CLARK|KATHERINE|H|MA|F|D|5|voting
114122530|1140090267|ROTHFUS|KEITH|H|PA|M|R|12|voting
114122720|1140090268|CLARK|KATHERINE|H|MA|F|D|5|voting
114120830|1140090269|PINGREE|CHELLIE|H|ME|F|D|1|voting
114122720|1140090270|CLARK|KATHERINE|H|MA|F|D|5|voting
114121470|1140090271|STIVERS|STEVE|H|OH|M|R|15|voting
114122800|1140090273|GUINTA|FRANK|H|NH|M|R|1|voting
114122800|1140090275|GUINTA|FRANK|H|NH|M|R|1|voting
114122790|1140090276|DOLD|BOB|H|IL|M|R|10|voting
114122800|1140090277|GUINTA|FRANK|H|NH|M|R|1|voting
114122410|1140090278|KUSTER|ANN|H|NH|F|D|2|voting
114122800|1140090279|GUINTA|FRANK|H|NH|M|R|1|voting
114119380|1140090280|FITZPATRICK|MICHAEL|H|PA|M|R|8|voting
114122800|1140090281|GUINTA|FRANK|H|NH|M|R|1|voting
114123440|1140090282|DONOVAN|DANIEL|H|NY|M|R|11|voting
114122800|1140090283|GUINTA|FRANK|H|NH|M|R|1|voting
114122800|1140090285|GUINTA|FRANK|H|NH|M|R|1|voting
114122800|1140090286|GUINTA|FRANK|H|NH|M|R|1|voting
114123230|1140090287|COSTELLO|RYAN|H|PA|M|R|6|voting
114122800|1140090288|GUINTA|FRANK|H|NH|M|R|1|voting
114120500|1140090289|MEEHAN|PATRICK|H|PA|M|R|7|voting
114122800|1140090290|GUINTA|FRANK|H|NH|M|R|1|voting
114122800|1140090292|GUINTA|FRANK|H|NH|M|R|1|voting
114122800|1140090294|GUINTA|FRANK|H|NH|M|R|1|voting
114122870|1140090295|KNIGHT|STEVE|H|CA|M|R|25|voting
114122800|1140090296|GUINTA|FRANK|H|NH|M|R|1|voting
114122410|1140090297|KUSTER|ANN|H|NH|F|D|2|voting
114122800|1140090298|GUINTA|FRANK|H|NH|M|R|1|voting
114122800|1140090299|GUINTA|FRANK|H|NH|M|R|1|voting
114119540|1140090301|GOHMERT|LOUIE|H|TX|M|R|1|voting
114119540|1140090302|GOHMERT|LOUIE|H|TX|M|R|1|voting
114118471|1140090306|COONS|CHRIS|S|DE|M|D||voting
114118361|1140090308|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140090311|MCCONNELL|MITCH|S|KY|M|R||voting
114118141|1140090313|CASEY|ROBERT|S|PA|M|D||voting
114118141|1140090318|CASEY|ROBERT|S|PA|M|D||voting
114118141|1140090320|CASEY|ROBERT|S|PA|M|D||voting
114118121|1140090323|CARDIN|BENJAMIN|S|MD|M|D||voting
114118141|1140090325|CASEY|ROBERT|S|PA|M|D||voting
114118361|1140090327|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140090329|MCCONNELL|MITCH|S|KY|M|R||voting
114118121|1140090331|CARDIN|BENJAMIN|S|MD|M|D||voting
114118361|1140090333|MCCONNELL|MITCH|S|KY|M|R||voting
114118471|1140090335|COONS|CHRIS|S|DE|M|D||voting
114118361|1140090337|MCCONNELL|MITCH|S|KY|M|R||voting
114118471|1140090339|COONS|CHRIS|S|DE|M|D||voting
114118361|1140090340|MCCONNELL|MITCH|S|KY|M|R||voting
114118311|1140090344|CORNYN|JOHN|S|TX|M|R||voting
114123371|1140090346|SULLIVAN|DAN|S|AK|M|R||voting
114123371|1140090348|SULLIVAN|DAN|S|AK|M|R||voting
114118251|1140090352|WHITEHOUSE|SHELDON|S|RI|M|D||voting
114118251|1140090354|WHITEHOUSE|SHELDON|S|RI|M|D||voting
114118251|1140090356|WHITEHOUSE|SHELDON|S|RI|M|D||voting
114121971|1140090358|COTTON|TOM|S|AR|M|R||voting
114119501|1140090360|GARDNER|CORY|S|CO|M|R||voting
114119501|1140090362|GARDNER|CORY|S|CO|M|R||voting
114118321|1140090364|DURBIN|RICHARD|S|IL|M|D||voting
114118321|1140090366|DURBIN|RICHARD|S|IL|M|D||voting
114118321|1140090369|DURBIN|RICHARD|S|IL|M|D||voting
114118321|1140090370|DURBIN|RICHARD|S|IL|M|D||voting
114118361|1140090372|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140090374|MCCONNELL|MITCH|S|KY|M|R||voting
114119071|1140090378|CRAPO|MICHAEL|S|ID|M|R||voting
114120571|1140090379|MORAN|JERRY|S|KS|M|R||voting
114121971|1140090380|COTTON|TOM|S|AR|M|R||voting
114121971|1140090382|COTTON|TOM|S|AR|M|R||voting
114121971|1140090384|COTTON|TOM|S|AR|M|R||voting
114121971|1140090386|COTTON|TOM|S|AR|M|R||voting
114121971|1140090388|COTTON|TOM|S|AR|M|R||voting
114121971|1140090390|COTTON|TOM|S|AR|M|R||voting
114121971|1140090392|COTTON|TOM|S|AR|M|R||voting
114121971|1140090394|COTTON|TOM|S|AR|M|R||voting
114121971|1140090396|COTTON|TOM|S|AR|M|R||voting
114121971|1140090398|COTTON|TOM|S|AR|M|R||voting
114121971|1140090400|COTTON|TOM|S|AR|M|R||voting
114123371|1140090402|SULLIVAN|DAN|S|AK|M|R||voting
114118361|1140090404|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140090406|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140090408|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140090410|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140090412|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140090414|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140090416|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140090419|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140090421|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140090423|MCCONNELL|MITCH|S|KY|M|R||voting
114119450|1140090482|FOXX|VIRGINIA|H|NC|F|R|5|voting
114118920|1140090484|CICILLINE|DAVID|H|RI|M|D|1|voting
114120850|1140090486|POE|TED|H|TX|M|R|2|voting
114119060|1140090488|COURTNEY|JOE|H|CT|M|D|2|voting
114121080|1140090490|ROS-LEHTINEN|ILEANA|H|FL|F|R|27|voting
114121080|1140090491|ROS-LEHTINEN|ILEANA|H|FL|F|R|27|voting
114118640|1140090493|BLUMENAUER|EARL|H|OR|M|D|3|voting
114121870|1140090498|BONAMICI|SUZANNE|H|OR|F|D|1|voting
114119520|1140090501|GIBBS|BOB|H|OH|M|R|7|voting
114121360|1140090503|SHERMAN|BRAD|H|CA|M|D|30|voting
114123180|1140090505|ZELDIN|LEE|H|NY|M|R|1|voting
114121340|1140090507|SEWELL|TERRI|H|AL|F|D|7|voting
114122350|1140090512|PITTENGER|ROBERT|H|NC|M|R|9|voting
114120920|1140090513|QUIGLEY|MIKE|H|IL|M|D|5|voting
114119860|1140090514|HULTGREN|RANDY|H|IL|M|R|14|voting
114119770|1140090515|HIGGINS|BRIAN|H|NY|M|D|26|voting
114123460|1140090517|LAHOOD|DARIN|H|IL|M|R|18|voting
114122410|1140090518|KUSTER|ANN|H|NH|F|D|2|voting
114121990|1140090519|LAMALFA|DOUG|H|CA|M|R|1|voting
114121900|1140090520|PAYNE|DONALD|H|NJ|M|D|10|voting
114122630|1140090521|STEWART|CHRIS|H|UT|M|R|2|voting
114119780|1140090522|HIMES|JAMES|H|CT|M|D|4|voting
114119220|1140090524|DEUTCH|THEODORE|H|FL|M|D|21|voting
114121080|1140090525|ROS-LEHTINEN|ILEANA|H|FL|F|R|27|voting
114118920|1140090526|CICILLINE|DAVID|H|RI|M|D|1|voting
114122530|1140090527|ROTHFUS|KEITH|H|PA|M|R|12|voting
114119050|1140090528|COSTA|JIM|H|CA|M|D|16|voting
114120450|1140090538|MCGOVERN|JAMES|H|MA|M|D|2|voting
114120450|1140090539|MCGOVERN|JAMES|H|MA|M|D|2|voting
114122800|1140090541|GUINTA|FRANK|H|NH|M|R|1|voting
114120450|1140090542|MCGOVERN|JAMES|H|MA|M|D|2|voting
114120450|1140090544|MCGOVERN|JAMES|H|MA|M|D|2|voting
